Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9,Genome 10,Genome 11,Genome 12,Genome 13
208756,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208758,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208763,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208764,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208771,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
208773,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208774,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208775,accessory,1,1,1,2,1,0,1,1,0,0,1,1,0
208776,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208777,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208778,accessory,0,0,0,0,0,1,0,0,0,1,0,0,1
208779,accessory,0,0,0,0,0,0,0,0,1,1,0,0,1
208789,accessory,0,0,0,0,0,1,0,0,0,1,0,0,0
208794,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208795,accessory,1,1,1,1,1,1,1,1,0,1,1,1,0
208796,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
208804,accessory,1,1,1,1,0,1,1,1,1,1,1,1,1
208805,accessory,1,1,1,1,0,0,1,0,0,0,1,1,0
208806,accessory,0,0,0,0,1,0,0,1,0,0,0,0,0
208825,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
208834,accessory,1,1,0,1,1,0,1,0,0,0,1,1,0
208835,accessory,1,1,0,0,0,0,1,0,0,1,1,1,1
208836,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
208837,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208838,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208839,accessory,1,1,0,1,0,1,1,0,1,0,1,1,0
208840,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208841,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
208842,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208843,accessory,1,1,0,2,0,1,1,0,1,1,1,1,1
208844,accessory,1,1,0,1,0,1,1,0,1,1,1,1,1
208845,accessory,0,0,1,1,1,1,0,1,1,1,1,1,1
208846,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
208847,accessory,0,0,1,1,0,0,0,1,0,0,0,0,1
208848,accessory,1,1,0,0,0,0,1,0,0,0,0,0,0
208859,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208860,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208864,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208872,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208873,accessory,1,1,0,0,0,0,1,0,0,1,1,1,0
208874,accessory,0,0,1,1,0,0,0,0,0,0,0,0,0
208875,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208879,accessory,1,1,0,1,0,1,1,0,0,1,1,1,1
208880,accessory,1,1,1,0,1,1,1,1,0,1,1,1,1
208881,accessory,1,1,0,1,0,0,1,0,0,1,1,1,0
208885,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208888,accessory,0,0,1,0,0,0,0,0,0,1,0,0,0
208889,accessory,1,1,0,1,1,1,1,0,1,1,1,1,1
208890,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208891,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
208892,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208897,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
208900,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
208901,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
208902,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208903,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
208904,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
208910,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208911,accessory,1,1,0,1,0,0,1,0,0,0,1,1,1
208914,accessory,0,0,1,2,1,1,0,1,1,1,1,0,0
208915,accessory,1,1,1,0,1,0,1,1,0,0,0,1,1
208923,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
208939,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208942,accessory,1,1,1,0,1,1,1,1,1,3,1,1,1
208943,accessory,1,1,1,0,1,0,1,1,0,1,1,1,1
208944,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208945,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208946,accessory,1,1,1,0,1,0,1,1,0,1,1,1,1
208947,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
208948,accessory,1,1,1,0,0,1,1,1,1,1,1,1,1
208949,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
208950,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
208951,accessory,0,0,0,1,1,0,0,1,0,0,0,0,0
208952,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
208953,accessory,0,0,1,0,1,0,0,0,0,0,0,0,0
208972,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208977,accessory,1,1,1,1,1,0,1,1,1,1,1,1,0
208978,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
208981,accessory,1,1,1,0,2,1,1,1,1,1,1,1,1
208982,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
208984,accessory,1,1,1,1,1,1,1,1,1,0,1,1,0
208989,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
208994,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
208997,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209009,accessory,1,1,0,0,0,0,1,0,0,1,1,1,1
209010,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209011,accessory,1,1,1,1,0,0,1,1,0,0,1,1,0
209020,accessory,1,1,0,0,1,0,1,0,0,0,1,1,1
209023,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
209024,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209025,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209027,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209029,accessory,1,1,0,1,0,1,1,0,1,1,1,1,1
209032,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209046,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209052,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209056,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
209057,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209058,accessory,1,1,0,0,1,0,1,0,0,1,1,1,1
209070,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209071,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209072,accessory,0,0,0,0,0,1,1,0,1,0,0,0,0
209073,accessory,1,1,1,1,1,0,0,1,0,0,1,1,0
209074,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209084,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
209087,accessory,1,1,0,1,0,1,1,0,0,0,1,1,0
209088,accessory,1,1,0,0,0,0,1,0,0,0,1,1,1
209089,accessory,0,0,1,1,1,1,0,1,1,0,0,0,0
209090,accessory,0,0,1,0,1,0,0,1,1,0,0,0,0
209091,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209092,accessory,1,1,0,1,0,0,1,1,0,1,1,1,1
209093,accessory,0,0,2,1,2,0,0,2,0,0,0,0,0
209094,accessory,0,0,1,0,1,1,0,0,1,0,0,0,0
209107,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1
209108,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209113,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209115,accessory,1,1,0,1,1,1,1,1,1,0,1,1,0
209116,accessory,1,1,0,0,1,0,1,0,0,0,1,1,0
209117,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209118,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
209120,accessory,1,1,1,0,1,0,1,1,0,1,1,1,1
209121,accessory,0,0,0,0,1,1,0,0,1,1,0,0,0
209122,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209123,accessory,1,1,1,1,0,0,1,1,0,0,1,1,1
209129,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209130,accessory,0,0,0,0,0,1,0,0,0,0,0,0,1
209131,accessory,0,0,0,0,0,0,0,0,0,1,0,0,1
209133,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209134,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209143,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209145,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209146,accessory,1,1,0,0,0,1,1,1,1,0,1,1,0
209147,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209148,accessory,0,0,1,0,1,0,0,0,0,0,0,0,0
209149,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209150,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209151,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209152,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209153,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209154,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209155,accessory,1,1,0,1,0,1,1,0,1,1,1,1,0
209166,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
209168,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209169,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209184,accessory,1,1,1,1,0,0,1,0,0,0,1,1,0
209185,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209209,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209211,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209212,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209214,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209216,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
209217,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209218,accessory,1,1,0,0,0,0,1,1,0,1,1,1,1
209219,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209220,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209221,accessory,0,0,2,1,2,1,0,0,1,0,0,0,0
209224,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209230,accessory,1,1,0,1,0,1,1,0,1,1,1,1,1
209252,accessory,2,1,1,1,1,1,1,1,1,1,1,1,0
209258,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209259,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209260,accessory,1,1,1,1,0,1,1,1,1,1,1,1,1
209273,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209276,accessory,1,1,0,1,1,1,1,1,1,0,1,1,1
209277,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209284,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209285,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209286,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209287,accessory,1,1,0,0,0,0,1,0,1,0,1,1,1
209290,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209291,accessory,0,0,0,1,0,0,0,0,0,1,0,0,1
209292,accessory,0,0,0,1,0,0,0,1,0,0,0,0,0
209293,accessory,1,1,0,0,0,1,1,0,1,0,1,1,0
209294,accessory,0,0,1,1,1,0,0,1,0,1,0,0,1
209295,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209296,accessory,1,1,1,1,1,0,1,1,0,2,1,1,1
209297,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209298,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209299,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209300,accessory,1,1,0,0,0,0,0,0,0,0,1,0,0
209301,accessory,0,0,0,0,0,1,0,0,0,1,0,0,0
209302,accessory,0,0,0,0,0,0,1,0,1,0,0,1,0
209307,accessory,1,1,1,1,1,0,1,1,0,0,1,1,1
209310,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209329,accessory,0,0,1,1,0,2,0,1,1,2,0,0,0
209330,accessory,1,1,0,0,1,0,1,0,1,0,1,1,1
209349,accessory,1,1,0,1,1,1,1,1,1,1,1,1,1
209354,accessory,1,1,1,1,0,1,1,0,1,1,1,1,1
209355,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209361,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1
209362,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209363,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209364,accessory,2,2,1,1,1,1,2,1,1,0,2,2,1
209365,accessory,1,1,1,1,1,0,1,1,1,1,1,1,0
209366,accessory,1,1,1,1,0,0,1,1,0,0,1,1,0
209367,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209368,accessory,0,0,0,0,1,1,0,0,0,0,0,0,0
209369,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
209370,accessory,1,1,1,0,1,0,1,1,0,0,1,1,0
209371,accessory,1,1,1,1,1,1,1,1,2,0,1,1,1
209372,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209374,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209375,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209391,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209407,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209414,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209415,accessory,1,1,1,1,1,1,1,1,2,0,1,1,1
209417,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209418,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209419,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209420,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209427,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
209428,accessory,0,0,1,1,1,0,0,1,1,0,0,0,0
209432,accessory,1,1,1,1,1,2,1,1,2,0,1,1,1
209433,accessory,1,1,1,1,1,1,1,1,0,0,1,1,0
209434,accessory,0,0,0,0,0,0,0,0,1,1,0,0,0
209437,accessory,1,1,1,0,1,1,1,1,0,0,1,1,0
209438,accessory,0,0,1,1,1,0,0,1,0,1,0,0,1
209439,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209440,accessory,0,0,0,0,0,0,0,0,1,0,0,0,1
209442,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209445,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209446,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209451,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209456,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
209457,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209459,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209460,accessory,0,0,0,1,0,0,0,0,0,1,0,0,0
209462,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209467,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209469,accessory,1,1,1,1,0,1,1,0,1,0,1,1,1
209478,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209479,accessory,1,1,0,0,0,0,1,0,0,1,1,1,1
209480,accessory,0,0,1,0,1,1,0,1,1,0,0,0,0
209481,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209482,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1
209483,accessory,0,0,0,1,0,0,0,0,0,1,0,0,1
209492,accessory,1,1,1,0,1,0,1,1,1,1,1,1,1
209493,accessory,1,1,1,1,1,0,1,1,0,1,1,1,0
209494,accessory,1,1,0,0,0,1,1,0,1,0,1,1,0
209496,accessory,1,1,0,0,0,1,1,0,1,1,1,1,1
209497,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209514,accessory,1,1,0,1,1,1,1,0,1,1,1,1,1
209518,accessory,1,1,0,1,0,0,1,0,1,0,1,1,1
209519,accessory,0,0,1,0,1,0,0,1,0,1,0,0,0
209520,accessory,0,0,0,0,1,0,0,0,0,0,0,0,1
209521,accessory,0,0,1,0,0,1,0,1,0,0,0,0,0
209523,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0
209531,accessory,0,0,1,0,0,1,0,0,1,1,0,0,1
209532,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209533,accessory,1,1,0,1,1,0,1,1,0,0,1,1,0
209538,accessory,1,1,1,1,1,1,1,1,1,0,1,1,1
209539,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209540,accessory,1,1,0,0,0,0,1,0,1,0,1,1,0
209541,accessory,0,0,0,0,0,1,0,0,0,0,0,0,1
209548,accessory,1,1,1,1,1,0,1,1,0,0,1,1,0
209550,accessory,1,1,1,1,2,0,1,0,0,0,1,1,1
209552,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1
209553,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209554,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209555,accessory,0,1,1,1,1,1,1,1,1,0,1,1,1
209556,accessory,0,0,1,1,1,0,1,1,0,0,1,1,0
209557,accessory,1,1,0,0,0,0,1,0,0,1,1,1,0
209558,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209559,accessory,1,1,0,0,0,0,0,0,0,0,0,0,0
209560,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209561,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209562,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209563,accessory,1,1,0,0,0,0,1,0,0,0,1,1,0
209564,accessory,0,0,0,1,0,1,0,1,0,0,0,0,1
209565,accessory,1,1,0,0,0,0,1,0,1,0,1,1,0
209566,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209567,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209568,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209569,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209570,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209571,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209572,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209573,accessory,1,1,0,1,0,1,1,0,1,0,1,1,1
209574,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209575,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209576,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209577,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209578,accessory,1,1,0,1,0,0,1,1,0,1,1,1,0
209579,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209580,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
209581,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209582,accessory,1,1,0,1,0,1,1,1,1,1,1,1,2
209583,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209584,accessory,1,1,0,1,0,1,1,1,1,0,1,1,0
209585,accessory,1,1,0,1,0,1,1,1,1,1,1,1,0
209586,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209587,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209588,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209589,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209590,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209591,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209592,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209593,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209594,accessory,1,1,0,0,0,0,1,1,0,0,1,1,0
209595,accessory,1,1,0,0,0,0,1,1,0,0,1,1,0
209596,accessory,1,1,0,1,0,0,1,0,0,0,1,1,0
209597,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209598,accessory,1,0,0,1,0,0,1,1,0,0,1,1,0
209599,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209600,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209601,accessory,1,1,0,1,0,1,1,1,1,1,1,1,0
209602,accessory,1,1,0,1,0,0,1,1,0,0,1,1,0
209603,accessory,1,1,0,1,0,1,1,1,1,1,1,1,1
209604,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209605,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209606,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209607,accessory,1,1,0,1,0,1,1,1,1,0,1,1,1
209611,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209612,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209613,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209614,accessory,0,0,1,1,0,0,0,1,0,1,0,0,0
209615,accessory,0,0,1,1,0,1,0,1,1,1,0,0,1
209616,accessory,0,0,1,1,0,0,0,1,0,1,0,0,0
209617,accessory,0,0,1,1,0,0,0,1,0,1,0,0,0
209618,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209619,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209620,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209621,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209622,accessory,0,0,1,0,0,1,0,1,1,1,0,0,0
209623,accessory,0,0,1,1,1,1,0,1,1,1,0,0,1
209624,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209625,accessory,0,0,1,0,0,1,0,1,1,1,0,0,0
209626,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209627,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209628,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209630,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209631,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209634,accessory,0,0,1,1,0,0,0,2,0,0,0,0,0
209636,accessory,0,0,1,1,1,0,0,0,0,0,0,0,0
209637,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209638,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209639,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209641,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209642,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209643,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209644,accessory,0,0,1,1,1,1,0,1,1,1,0,0,1
209645,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209646,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209647,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209648,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209650,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209651,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209652,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209653,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209654,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209655,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209656,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209657,accessory,0,0,0,1,1,1,0,0,1,0,1,0,0
209658,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209659,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209660,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209661,accessory,0,0,1,1,1,1,0,1,1,0,1,0,1
209662,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209663,accessory,0,0,1,1,1,1,0,0,1,1,1,0,1
209664,accessory,0,0,0,0,1,0,0,1,0,0,0,0,0
209666,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209667,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209668,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209669,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209670,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209671,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209672,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209673,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209674,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209675,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209676,accessory,0,0,1,1,1,1,0,1,1,1,1,0,1
209677,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209678,accessory,0,0,1,1,1,1,0,1,1,1,0,0,0
209679,accessory,0,0,1,1,1,0,0,1,0,1,0,0,0
209680,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209681,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209682,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209683,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209684,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209685,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209686,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209687,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209688,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209689,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209690,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209691,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209692,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209693,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209694,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209695,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209696,accessory,0,0,1,1,1,0,0,1,0,0,0,0,0
209697,accessory,0,0,1,1,0,0,0,1,0,0,0,0,0
209698,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0
209699,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209700,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209701,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0
209706,accessory,0,0,0,1,0,0,0,0,0,1,0,0,0
209707,accessory,0,0,0,1,1,1,0,0,1,1,0,0,1
209713,accessory,0,0,0,1,0,1,0,0,1,0,0,0,0
209725,accessory,0,0,0,1,0,0,0,0,0,1,0,0,0
209729,accessory,0,0,0,1,0,1,0,0,1,1,1,0,1
209742,accessory,0,0,0,0,1,1,0,0,1,0,0,0,0
209763,accessory,0,0,0,0,1,0,0,1,0,0,0,0,0
209773,accessory,0,0,0,0,1,0,0,1,0,1,0,0,0
209774,accessory,0,0,0,0,1,1,0,1,1,0,0,0,0
209784,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209785,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209786,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209787,accessory,0,0,0,0,0,5,0,0,5,0,0,0,0
209788,accessory,0,0,0,0,0,1,0,0,1,1,0,0,0
209789,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209790,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209791,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209794,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209795,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209796,accessory,0,0,0,0,0,1,0,0,1,1,0,0,1
209797,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
209798,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209799,accessory,0,0,0,0,0,1,0,0,1,0,0,0,1
209800,accessory,0,0,0,0,0,1,0,0,1,0,0,0,0
