#This file contains six matrices: shared distinct genes (1), unshared distinct genes (2), shared informative distinct genes (3), unshared informative distinct genes (4), total shared genes (5) and total unshared genes (6).

#shared distinct genes
Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,
15,2950,4250,2875,2926,4548,3016,4255,4219,4230,4536,2949,4092,2942,2926,5220,4517,4324,2962,2949,2851,2929,2921,4020,4174,5002,2890,2935,2907,4286,4260,4225,2962,4262,4189,2951,2937,4089,4220,3030,2910,2890,4255,4609,4235,4253,4596,4230,2929,4094,2934,2969,4548,4548,2961,4276,4107,4228,2980,2912,2962,2913,4078,4128,2867,4224,4102,4224,2936,4234,2929,4201,4096,4260,4094,4237,2977,4228,4495,4250,4239,2962,4279,2992,
16,2926,4284,2884,2917,4528,2996,4294,4227,4252,4477,2925,4174,2920,2917,4517,5326,4341,2926,2925,2867,2900,2893,4048,4135,4553,2866,2911,2885,4297,4264,4239,2928,4340,4223,2927,2913,4122,4215,3015,2889,2866,4277,4691,4243,4257,4562,4222,2904,4217,2918,2964,4524,4526,2924,4328,4230,4223,2976,2890,2925,2891,4119,4223,2880,4220,4220,4219,2921,4271,2909,4212,4218,4264,4173,4250,2975,4225,4571,4294,4253,2954,4329,3002,
17,2977,4521,2898,2971,4439,3021,4590,4548,4489,4228,2976,4428,2956,2971,4324,4341,5522,2967,2976,2877,2932,2931,4342,4476,4285,2896,2949,2908,4669,4573,4501,2967,4643,4476,2978,2948,4096,4533,3062,2929,2896,4828,4483,4496,4591,4281,4532,2952,4333,2956,3010,4435,4437,2965,4714,4344,4564,2987,2929,2966,2929,4107,4126,2886,4554,4329,4553,2964,4514,2957,4452,4322,4582,4422,4495,2984,4546,4313,4589,4511,2973,4717,3004,
18,4623,2951,3480,4278,2972,3786,2994,2942,2945,2940,4621,2922,4323,4276,2962,2926,2967,5298,4620,3426,4351,3729,2986,3025,2969,4229,4229,4237,2966,2970,2959,4192,2939,2926,4619,4232,2927,2965,3731,4261,4231,3028,2974,2951,2968,2972,2949,3686,2930,3675,4510,2974,2975,5275,2952,2923,2974,3612,4261,5276,4263,2942,2954,3430,2969,2922,2970,4600,2949,3689,2929,2910,2970,2920,2940,3608,2955,2963,2969,2947,4357,2951,3622,
19,5654,2944,3470,4278,2983,3738,2990,2939,2943,2934,5654,2911,4356,4281,2949,2925,2976,4620,5660,3457,4337,3731,2973,3050,2948,4256,4286,4259,2989,3029,2954,4202,2944,2930,5648,4291,2921,2967,3722,4278,4258,3023,2979,2943,2963,2970,2976,3692,2935,3685,4491,2984,2986,4613,2973,2921,3033,3639,4278,4617,4279,2926,2924,3472,3033,2941,3030,4886,2974,3694,2920,2915,3029,2911,2931,3636,2980,2981,2972,2940,4309,2973,3629,
20,3457,2882,4208,3473,2881,3520,2907,2852,2885,2848,3456,2879,3477,3471,2851,2867,2877,3426,3457,4996,3443,3744,2877,2870,2862,3487,3468,3391,2887,2982,2905,3435,2880,2879,3456,3470,2846,2898,3531,3448,3491,2904,2884,2882,2872,2859,2930,3846,2866,3830,3441,2879,2879,3420,2880,2863,2991,3560,3448,3420,3449,2853,2859,4323,2994,2878,2976,3520,2979,3845,2859,2842,2986,2881,2897,3557,2912,2872,2896,2880,3429,2882,3557,
21,4336,2925,3488,4395,2942,3726,2993,2911,2914,2920,4337,2888,4256,4397,2929,2900,2932,4351,4337,3443,5000,3713,2954,2990,2938,4296,4251,4333,2939,2950,2935,4123,2920,2906,4337,4253,2898,2966,3661,4341,4294,2991,2938,2925,2935,2924,2937,3663,2889,3653,4438,2943,2944,4351,2938,2900,2974,3573,4342,4353,4344,2917,2918,3435,2971,2889,2972,4329,2932,3662,2901,2885,2950,2886,2909,3570,2944,2938,2933,2917,4348,2938,3591,
22,3732,2895,3751,3671,2933,3791,2946,2900,2902,2891,3731,2876,3718,3671,2921,2893,2931,3729,3731,3744,3713,4905,2897,2940,2917,3680,3812,3609,2926,2948,2918,3813,2912,2896,3736,3816,2874,2941,3851,3666,3680,2950,2938,2901,2922,2906,2968,4204,2874,4194,3763,2929,2930,3728,2924,2877,2951,3667,3666,3730,3667,2879,2882,3698,2945,2877,2950,3741,2923,4190,2872,2862,2949,2878,2904,3663,2952,2919,2921,2898,3788,2927,3683,
23,2975,4194,2874,2994,4187,2986,4191,4116,4183,4014,2974,4289,2971,2993,4020,4048,4342,2986,2973,2877,2954,2897,5456,4406,4017,2932,2952,2934,4170,4197,4151,2949,4158,4172,2975,2952,4090,4159,2997,2960,2933,4444,4198,4187,4151,4006,4147,2930,4220,2940,3034,4186,4186,2986,4212,4228,4182,2939,2960,2986,2961,4124,4116,2871,4176,4217,4172,2973,4154,2934,4135,4204,4202,4285,4190,2939,4169,4073,4179,4186,2965,4211,2962,
24,3052,4344,2885,2982,4207,3029,4378,4323,4315,4069,3051,4196,3020,2982,4174,4135,4476,3025,3050,2870,2990,2940,4406,5409,4130,2927,2989,2955,4372,4374,4312,3008,4360,4282,3052,2991,4044,4386,3056,2962,2929,4581,4223,4332,4365,4097,4345,2939,4236,2949,3076,4205,4206,3023,4426,4170,4403,2975,2959,3024,2960,4035,4060,2857,4396,4221,4393,3035,4325,2943,4276,4145,4376,4196,4311,2976,4338,4145,4386,4316,3004,4427,3009,
25,2949,4250,2879,2944,4592,3025,4269,4208,4231,4544,2948,4096,2946,2944,5002,4553,4285,2969,2948,2862,2938,2917,4017,4130,5236,2903,2936,2920,4275,4255,4223,2962,4259,4179,2950,2937,4108,4214,3025,2924,2902,4237,4612,4232,4244,4633,4220,2926,4095,2930,2979,4587,4587,2967,4264,4099,4218,2986,2924,2968,2925,4101,4147,2871,4216,4108,4216,2937,4221,2928,4195,4102,4252,4096,4224,2983,4218,4515,4240,4235,2967,4265,3004,
26,4255,2876,3528,4699,2939,3661,2916,2891,2880,2895,4256,2879,4145,4709,2890,2866,2896,4229,4256,3487,4296,3680,2932,2927,2903,5654,4141,4578,2896,3039,2898,4072,2873,2876,4258,4141,2879,2910,3597,4731,5638,2961,2919,2881,2916,2901,2900,3713,2854,3676,4316,2942,2943,4226,2888,2856,3029,3562,4729,4229,4730,2897,2906,3496,3022,2857,3033,4304,2974,3713,2864,2851,3044,2879,2877,3561,2906,2906,2893,2880,4245,2887,3589,
27,4286,2922,3544,4167,2960,3730,2975,2917,2936,2901,4287,2913,4191,4169,2935,2911,2949,4229,4286,3468,4251,3812,2952,2989,2936,4141,5824,4101,2940,2959,2917,4312,2925,2946,4285,5806,2889,2935,3752,4150,4143,3001,2975,2920,2943,2927,2975,3736,2934,3768,4365,2961,2962,4228,2970,2905,2954,3612,4149,4230,4151,2914,2920,3465,2951,2947,2952,4254,2980,3736,2899,2906,2960,2910,2914,3613,2953,2964,2978,2917,4255,2968,3640,
28,4258,2896,3426,4880,2931,3688,2943,2901,2900,2897,4258,2885,4110,4889,2907,2885,2908,4237,4259,3391,4333,3609,2934,2955,2920,4578,4101,5204,2939,2942,2911,4031,2880,2889,4259,4099,2875,2926,3619,4735,4578,2971,2913,2900,2921,2909,2902,3590,2868,3575,4298,2930,2931,4234,2897,2874,2952,3550,4734,4238,4734,2897,2901,3408,2948,2864,2948,4252,2893,3591,2884,2867,2941,2884,2895,3546,2911,2916,2901,2888,4197,2897,3554,
29,2990,4530,2893,2942,4243,3028,4642,4685,4481,4231,2989,4255,2976,2942,4286,4297,4669,2966,2989,2887,2939,2926,4170,4372,4275,2896,2940,2939,5211,4678,4459,2957,4664,4459,2990,2941,4067,4638,3042,2916,2896,4596,4281,4517,4725,4310,4653,2949,4254,2954,2979,4242,4242,2964,4716,4274,4667,2980,2916,2965,2917,4058,4090,2904,4662,4242,4662,2990,4486,2951,4447,4236,4685,4250,4468,2980,4658,4272,4549,4541,2964,4718,2996,
30,3030,4487,2963,2994,4229,3039,4877,4664,4440,4196,3029,4261,3022,2995,4260,4264,4573,2970,3029,2982,2950,2948,4197,4374,4255,3039,2959,2942,4678,5818,4488,2963,4566,4426,3030,2961,4109,4765,3060,2945,3039,4607,4258,4476,4709,4254,4925,3046,4261,3020,3003,4225,4227,2968,4611,4263,4991,2989,2944,2969,2945,4082,4104,3058,4983,4264,4968,3122,4613,3049,4395,4280,5792,4260,4444,2988,4927,4247,4525,4475,3002,4612,2999,
31,2955,4629,2886,2940,4212,3031,4466,4415,4637,4177,2954,4294,2957,2940,4225,4239,4501,2959,2954,2905,2935,2918,4151,4312,4223,2898,2917,2911,4459,4488,5200,2939,4477,4604,2957,2919,4051,4464,3019,2914,2899,4447,4252,4613,4452,4178,4418,2928,4302,2936,2955,4210,4210,2957,4488,4390,4473,2993,2913,2958,2913,4054,4102,2888,4466,4329,4470,2946,4594,2930,4592,4381,4494,4296,4640,2991,4429,4239,4612,4596,2947,4487,3007,
32,4205,2922,3510,4105,2983,3781,2967,2923,2922,2913,4206,2913,4147,4107,2962,2928,2967,4192,4202,3435,4123,3813,2949,3008,2962,4072,4312,4031,2957,2963,2939,5077,2939,2931,4203,4318,2915,2952,3781,4067,4073,3008,2977,2924,2948,2953,2968,3730,2944,3742,4253,2983,2983,4186,2949,2920,2955,3603,4066,4189,4067,2920,2930,3453,2950,2960,2952,4173,2941,3743,2898,2914,2965,2911,2915,3602,2960,2935,2958,2920,4165,2948,3617,
33,2945,4525,2884,2924,4266,2986,4571,4510,4508,4221,2944,4252,2936,2924,4262,4340,4643,2939,2944,2880,2920,2912,4158,4360,4259,2873,2925,2880,4664,4566,4477,2939,5171,4460,2946,2927,4049,4581,3018,2888,2873,4549,4290,4502,4547,4254,4549,2920,4269,2925,2974,4265,4265,2937,4766,4286,4586,2959,2888,2937,2889,4068,4081,2879,4581,4270,4581,2938,4484,2921,4461,4271,4571,4248,4472,2958,4586,4270,4527,4524,2935,4764,2977,
34,2931,4704,2868,2922,4213,3000,4441,4402,4835,4179,2930,4296,2925,2922,4189,4223,4476,2926,2930,2879,2906,2896,4172,4282,4179,2876,2946,2889,4459,4426,4604,2931,4460,5221,2932,2948,4085,4413,2979,2905,2877,4435,4223,4751,4429,4168,4453,2900,4313,2913,2927,4215,4215,2925,4487,4338,4420,2962,2903,2926,2904,4089,4088,2873,4414,4317,4418,2925,4625,2901,4741,4329,4432,4296,4798,2963,4417,4212,4586,4742,2913,4489,2983,
35,5649,2946,3471,4279,2985,3739,2992,2941,2945,2936,5646,2913,4356,4282,2951,2927,2978,4619,5648,3456,4337,3736,2975,3052,2950,4258,4285,4259,2990,3030,2957,4203,2946,2932,5659,4290,2923,2969,3726,4279,4260,3025,2981,2945,2965,2972,2978,3696,2937,3689,4493,2986,2988,4616,2975,2921,3034,3641,4279,4620,4280,2928,2926,3473,3034,2942,3031,4887,2976,3698,2922,2917,3030,2911,2933,3638,2982,2983,2974,2942,4313,2975,3630,
36,4291,2922,3547,4166,2961,3731,2977,2919,2939,2903,4292,2914,4190,4169,2937,2913,2948,4232,4291,3470,4253,3816,2952,2991,2937,4141,5806,4099,2941,2961,2919,4318,2927,2948,4290,5825,2889,2937,3753,4152,4143,3002,2975,2923,2945,2929,2976,3738,2937,3772,4367,2962,2963,4231,2971,2907,2956,3615,4151,4234,4153,2914,2921,3470,2953,2947,2954,4255,2984,3738,2902,2908,2962,2911,2917,3615,2953,2967,2980,2919,4258,2969,3645,
37,2923,4105,2840,2913,4190,2952,4082,4058,4085,4110,2922,4021,2909,2915,4089,4122,4096,2927,2921,2846,2898,2874,4090,4044,4108,2879,2889,2875,4067,4109,4051,2915,4049,4085,2923,2889,5177,4051,2952,2899,2880,4123,4139,4099,4087,4129,4040,2884,4077,2887,2914,4192,4195,2926,4074,4047,4057,2937,2898,2927,2898,4755,4929,2846,4052,4066,4053,2913,4054,2885,4057,4021,4114,4015,4102,2937,4045,4187,4069,4100,2908,4080,2964,
38,2969,4456,2875,2964,4200,2994,4754,4594,4432,4148,2968,4208,2995,2964,4220,4215,4533,2965,2967,2898,2966,2941,4159,4386,4214,2910,2935,2926,4638,4765,4464,2952,4581,4413,2969,2937,4051,5289,3017,2933,2912,4625,4224,4439,4638,4221,4697,2956,4205,2962,2975,4200,4200,2963,4612,4240,5244,2968,2932,2964,2933,4053,4070,2873,5240,4221,5237,2960,4430,2957,4393,4220,4765,4207,4432,2967,4707,4201,4484,4457,2958,4614,2967,
39,3723,2993,3604,3643,3042,4502,3039,3014,2986,2998,3721,2974,3635,3646,3030,3015,3062,3731,3722,3531,3661,3851,2997,3056,3025,3597,3752,3619,3042,3060,3019,3781,3018,2979,3726,3753,2952,3017,5248,3602,3597,3087,3042,2992,3040,3033,3044,3867,3010,3853,3767,3041,3042,3726,3079,2959,3028,4298,3602,3729,3602,2973,2987,3544,3024,3022,3017,3707,3021,3863,2948,2958,3058,2973,2991,4291,3051,3062,3077,2983,3755,3081,4375,
40,4280,2900,3512,4825,2952,3696,2944,2898,2914,2898,4280,2896,4156,4830,2910,2889,2929,4261,4278,3448,4341,3666,2960,2962,2924,4731,4150,4735,2916,2945,2914,4067,2888,2905,4279,4152,2899,2933,3602,5468,4735,2990,2941,2904,2921,2914,2905,3654,2871,3643,4327,2950,2951,4260,2909,2874,2962,3620,5459,4262,5456,2906,2909,3466,2959,2873,2962,4272,2920,3655,2891,2863,2945,2899,2904,3614,2914,2919,2914,2899,4319,2909,3554,
41,4259,2876,3531,4703,2940,3662,2916,2891,2880,2895,4260,2879,4150,4713,2890,2866,2896,4231,4258,3491,4294,3680,2933,2929,2902,5638,4143,4578,2896,3039,2899,4073,2873,2877,4260,4143,2880,2912,3597,4735,5653,2962,2919,2882,2917,2901,2901,3716,2854,3677,4318,2943,2944,4228,2888,2856,3030,3563,4731,4231,4732,2898,2909,3500,3023,2858,3034,4306,2974,3715,2865,2852,3044,2880,2878,3564,2907,2906,2894,2881,4248,2887,3590,
42,3025,4493,2916,3029,4370,3053,4643,4548,4474,4194,3024,4360,3025,3029,4255,4277,4828,3028,3023,2904,2991,2950,4444,4581,4237,2961,3001,2971,4596,4607,4447,3008,4549,4435,3025,3002,4123,4625,3087,2990,2962,5646,4410,4496,4593,4243,4547,2997,4314,3007,3080,4371,4371,3027,4611,4316,4650,3007,2989,3027,2989,4143,4170,2892,4645,4294,4641,3015,4454,3003,4409,4284,4613,4362,4451,3007,4553,4262,4528,4485,3040,4613,3016,
43,2980,4247,2927,2962,4947,3023,4289,4209,4244,4506,2979,4296,2953,2963,4609,4691,4483,2974,2979,2884,2938,2938,4198,4223,4612,2919,2975,2913,4281,4258,4252,2977,4290,4223,2981,2975,4139,4224,3042,2941,2919,4410,5754,4226,4245,4567,4209,2961,4221,2957,3032,4947,4948,2973,4344,4252,4254,3011,2942,2974,2942,4138,4250,2907,4249,4193,4246,2971,4297,2961,4220,4247,4258,4293,4263,3011,4213,4686,4326,4226,2988,4348,3014,
44,2944,4980,2879,2932,4246,3014,4490,4445,4861,4227,2943,4313,2944,2932,4235,4243,4496,2951,2943,2882,2925,2901,4187,4332,4232,2881,2920,2900,4517,4476,4613,2924,4502,4751,2945,2923,4099,4439,2992,2904,2882,4496,4226,5172,4478,4218,4429,2910,4327,2926,2940,4244,4243,2949,4503,4359,4445,2983,2903,2950,2904,4101,4131,2882,4440,4316,4442,2939,4619,2913,4805,4330,4480,4313,4802,2985,4445,4237,4620,5009,2927,4503,3002,
45,2964,4480,2880,2942,4205,3018,4645,5316,4442,4191,2963,4224,2986,2942,4253,4257,4591,2968,2963,2872,2935,2922,4151,4365,4244,2916,2943,2921,4725,4709,4452,2948,4547,4429,2965,2945,4087,4638,3040,2921,2917,4593,4245,4478,5385,4254,4689,2951,4252,2961,2981,4209,4210,2965,4583,4245,4651,2971,2919,2966,2920,4042,4090,2857,4643,4249,4641,2954,4475,2954,4410,4229,4715,4219,4436,2972,4701,4227,4521,4486,2962,4588,3008,
46,2971,4236,2877,2932,4520,3023,4244,4217,4197,4560,2970,4054,2931,2932,4596,4562,4281,2972,2970,2859,2924,2906,4006,4097,4633,2901,2927,2909,4310,4254,4178,2953,4254,4168,2972,2929,4129,4221,3033,2914,2901,4243,4567,4218,4254,5133,4218,2923,4067,2941,2975,4520,4521,2971,4280,4085,4230,2987,2915,2971,2916,4103,4152,2861,4228,4057,4227,2952,4195,2925,4168,4078,4251,4055,4208,2987,4216,4521,4213,4223,2954,4282,3001,
47,2976,4445,2886,2932,4180,3011,4814,4647,4449,4184,2976,4217,2978,2932,4230,4222,4532,2949,2976,2930,2937,2968,4147,4345,4220,2900,2975,2902,4653,4925,4418,2968,4549,4453,2978,2976,4040,4697,3044,2905,2901,4547,4209,4429,4689,4218,5511,2967,4241,2960,2981,4180,4180,2947,4577,4253,4705,2959,2904,2949,2905,4037,4084,2861,4705,4246,4698,2976,4502,2988,4372,4252,4927,4218,4412,2958,5301,4215,4480,4433,2962,4583,2974,
48,3692,2901,3829,3680,2940,3816,2977,2930,2910,2883,3692,2910,3650,3677,2929,2904,2952,3686,3692,3846,3663,4204,2930,2939,2926,3713,3736,3590,2949,3046,2928,3730,2920,2900,3696,3738,2884,2956,3867,3654,3716,2997,2961,2910,2951,2923,2967,5453,2888,4706,3713,2936,2937,3685,2943,2885,3070,3763,3655,3687,3654,2904,2906,3812,3070,2892,3048,3771,3049,5411,2881,2878,3053,2913,2920,3763,2966,2933,2943,2908,3734,2946,3750,
49,2936,4337,2892,2899,4141,2982,4273,4215,4327,4111,2935,4779,2921,2899,4094,4217,4333,2930,2935,2866,2889,2874,4220,4236,4095,2854,2934,2868,4254,4261,4302,2944,4269,4313,2937,2937,4077,4205,3010,2871,2854,4314,4221,4327,4252,4067,4241,2888,5591,2898,2947,4138,4139,2927,4485,4521,4218,2991,2872,2928,2873,4072,4126,2869,4212,5070,4213,2911,4311,2900,4296,4552,4258,4772,4317,2991,4241,4352,4598,4328,2905,4486,3050,
50,3685,2918,3820,3653,2946,3817,2965,2934,2922,2903,3685,2915,3666,3651,2934,2918,2956,3675,3685,3830,3653,4194,2940,2949,2930,3676,3768,3575,2954,3020,2936,3742,2925,2913,3689,3772,2887,2962,3853,3643,3677,3007,2957,2926,2961,2941,2960,4706,2898,5125,3712,2942,2943,3673,2950,2893,3041,3734,3644,3674,3645,2908,2903,3764,3042,2898,3021,3738,3006,4701,2892,2882,3023,2917,2924,3734,2971,2935,2958,2922,3714,2950,3726,
51,4492,2940,3514,4346,3013,3756,3002,2953,2937,2955,4493,2963,4362,4346,2969,2964,3010,4510,4491,3441,4438,3763,3034,3076,2979,4316,4365,4298,2979,3003,2955,4253,2974,2927,4493,4367,2914,2975,3767,4327,4318,3080,3032,2940,2981,2975,2981,3713,2947,3712,5252,3014,3015,4513,2987,2930,3008,3631,4330,4514,4330,2939,2942,3447,3004,2945,3000,4522,2983,3717,2923,2928,3004,2958,2935,3627,2989,2992,2983,2939,4451,2986,3630,
52,2986,4263,2919,3000,5889,3023,4280,4176,4246,4509,2985,4245,2946,3000,4548,4524,4435,2974,2984,2879,2943,2929,4186,4205,4587,2942,2961,2930,4242,4225,4210,2983,4265,4215,2986,2962,4192,4200,3041,2950,2943,4371,4947,4244,4209,4520,4180,2936,4138,2942,3014,5910,5902,2972,4300,4152,4232,3030,2950,2973,2950,4173,4219,2900,4227,4162,4228,2993,4236,2938,4216,4153,4230,4240,4228,3030,4191,4561,4241,4252,2982,4304,3028,
53,2988,4263,2920,3001,5890,3024,4280,4177,4246,4509,2987,4246,2947,3001,4548,4526,4437,2975,2986,2879,2944,2930,4186,4206,4587,2943,2962,2931,4242,4227,4210,2983,4265,4215,2988,2963,4195,4200,3042,2951,2944,4371,4948,4243,4210,4521,4180,2937,4139,2943,3015,5902,5909,2973,4302,4154,4232,3031,2951,2974,2951,4174,4219,2901,4227,4163,4228,2994,4237,2939,4216,4154,4231,4241,4229,3031,4191,4563,4241,4252,2983,4305,3029,
54,4616,2949,3479,4275,2970,3782,2992,2940,2944,2939,4616,2920,4320,4273,2961,2924,2965,5275,4613,3420,4351,3728,2986,3023,2967,4226,4228,4234,2964,2968,2957,4186,2937,2925,4616,4231,2926,2963,3726,4260,4228,3027,2973,2949,2965,2971,2947,3685,2927,3673,4513,2972,2973,5300,2949,2919,2972,3605,4262,5288,4264,2940,2953,3426,2967,2920,2968,4603,2947,3687,2927,2908,2968,2916,2939,3601,2953,2962,2966,2945,4360,2948,3616,
55,2974,4532,2892,2932,4302,3017,4630,4542,4508,4238,2973,4281,2961,2932,4276,4328,4714,2952,2973,2880,2938,2924,4212,4426,4264,2888,2970,2897,4716,4611,4488,2949,4766,4487,2975,2971,4074,4612,3079,2909,2888,4611,4344,4503,4583,4280,4577,2943,4485,2950,2987,4300,4302,2949,5658,4308,4624,3003,2909,2950,2910,4077,4128,2866,4618,4447,4617,2945,4479,2948,4454,4295,4617,4280,4501,3003,4588,4437,4818,4524,2957,5643,3076,
56,2922,4370,2864,2916,4154,2982,4285,4208,4351,4109,2921,4523,2917,2916,4107,4230,4344,2923,2921,2863,2900,2877,4228,4170,4099,2856,2905,2874,4274,4263,4390,2920,4286,4338,2921,2907,4047,4240,2959,2874,2856,4316,4252,4359,4245,4085,4253,2885,4521,2893,2930,4152,4154,2919,4308,5392,4250,2959,2875,2920,2876,4067,4188,2858,4248,4545,4250,2907,4313,2886,4334,4921,4261,4521,4360,2959,4266,4305,4336,4358,2914,4308,2988,
57,3035,4462,2947,3011,4229,3002,4760,4607,4438,4152,3034,4241,3012,3012,4228,4223,4564,2974,3033,2991,2974,2951,4182,4403,4218,3029,2954,2952,4667,4991,4473,2955,4586,4420,3034,2956,4057,5244,3028,2962,3030,4650,4254,4445,4651,4230,4705,3070,4218,3041,3008,4232,4232,2972,4624,4250,5709,2985,2962,2973,2962,4060,4093,3027,5656,4237,5584,3111,4587,3074,4402,4235,4998,4238,4443,2984,4714,4212,4501,4464,2986,4627,2975,
58,3640,2986,3607,3613,3030,4220,2977,2945,2979,2998,3639,3001,3543,3617,2980,2976,2987,3612,3639,3560,3573,3667,2939,2975,2986,3562,3612,3550,2980,2989,2993,3603,2959,2962,3641,3615,2937,2968,4298,3620,3563,3007,3011,2983,2971,2987,2959,3763,2991,3734,3631,3030,3031,3605,3003,2959,2985,5644,3620,3608,3620,2945,2951,3598,2983,3008,2988,3618,3014,3761,2950,2972,2992,3005,2976,5614,2970,3047,2997,2976,3768,3006,4994,
59,4280,2900,3512,4826,2952,3696,2944,2897,2914,2899,4280,2896,4153,4830,2912,2890,2929,4261,4278,3448,4342,3666,2960,2959,2924,4729,4149,4734,2916,2944,2913,4066,2888,2903,4279,4151,2898,2932,3602,5459,4731,2989,2942,2903,2919,2915,2904,3655,2872,3644,4330,2950,2951,4262,2909,2875,2962,3620,5473,4264,5467,2907,2909,3465,2958,2871,2961,4273,2920,3656,2890,2863,2944,2898,2903,3612,2913,2919,2914,2898,4322,2909,3554,
60,4620,2951,3480,4278,2971,3782,2993,2941,2945,2940,4620,2921,4322,4276,2962,2925,2966,5276,4617,3420,4353,3730,2986,3024,2968,4229,4230,4238,2965,2969,2958,4189,2937,2926,4620,4234,2927,2964,3729,4262,4231,3027,2974,2950,2966,2971,2949,3687,2928,3674,4514,2973,2974,5288,2950,2920,2973,3608,4264,5304,4266,2941,2954,3428,2968,2921,2969,4606,2948,3690,2928,2909,2969,2917,2940,3604,2954,2963,2967,2946,4363,2949,3619,
61,4281,2901,3513,4824,2952,3696,2945,2898,2915,2900,4281,2896,4155,4828,2913,2891,2929,4263,4279,3449,4344,3667,2961,2960,2925,4730,4151,4734,2917,2945,2913,4067,2889,2904,4280,4153,2898,2933,3602,5456,4732,2989,2942,2904,2920,2916,2905,3654,2873,3645,4330,2950,2951,4264,2910,2876,2962,3620,5467,4266,5473,2907,2909,3465,2958,2872,2961,4273,2921,3656,2891,2864,2945,2898,2904,3612,2914,2920,2915,2899,4320,2910,3555,
62,2928,4097,2856,2943,4169,2982,4072,4011,4107,4122,2927,4095,2917,2943,4078,4119,4107,2942,2926,2853,2917,2879,4124,4035,4101,2897,2914,2897,4058,4082,4054,2920,4068,4089,2928,2914,4755,4053,2973,2906,2898,4143,4138,4101,4042,4103,4037,2904,4072,2908,2939,4173,4174,2940,4077,4067,4060,2945,2907,2941,2907,5180,4753,2862,4056,4062,4056,2924,4055,2908,4072,4046,4084,4092,4160,2945,4050,4190,4074,4110,2915,4083,2973,
63,2926,4139,2861,2931,4215,2981,4124,4054,4121,4128,2925,4068,2931,2933,4128,4223,4126,2954,2924,2859,2918,2882,4116,4060,4147,2906,2920,2901,4090,4104,4102,2930,4081,4088,2926,2921,4929,4070,2987,2909,2909,4170,4250,4131,4090,4152,4084,2906,4126,2903,2942,4219,4219,2953,4128,4188,4093,2951,2909,2954,2909,4753,5435,2863,4087,4137,4084,2925,4108,2924,4096,4140,4107,4067,4137,2953,4066,4367,4155,4128,2923,4131,2976,
64,3473,2878,4383,3491,2901,3561,2872,2837,2886,2866,3472,2895,3416,3492,2867,2880,2886,3430,3472,4323,3435,3698,2871,2857,2871,3496,3465,3408,2904,3058,2888,3453,2879,2873,3473,3470,2846,2873,3544,3466,3500,2892,2907,2882,2857,2861,2861,3812,2869,3764,3447,2900,2901,3426,2866,2858,3027,3598,3465,3428,3465,2862,2863,5081,3026,2885,3013,3586,2975,3812,2862,2860,3065,2900,2892,3599,2870,2892,2887,2882,3442,2868,3584,
65,3035,4458,2945,3008,4225,2994,4757,4599,4433,4150,3034,4239,3008,3009,4224,4220,4554,2969,3033,2994,2971,2945,4176,4396,4216,3022,2951,2948,4662,4983,4466,2950,4581,4414,3034,2953,4052,5240,3024,2959,3023,4645,4249,4440,4643,4228,4705,3070,4212,3042,3004,4227,4227,2967,4618,4248,5656,2983,2958,2968,2958,4056,4087,3026,5676,4236,5565,3113,4588,3074,4401,4234,4994,4239,4438,2982,4721,4213,4497,4464,2983,4623,2973,
66,2941,4344,2903,2901,4162,2980,4269,4210,4328,4096,2941,4754,2926,2901,4102,4220,4329,2922,2941,2878,2889,2877,4217,4221,4108,2857,2947,2864,4242,4264,4329,2960,4270,4317,2942,2947,4066,4221,3022,2873,2858,4294,4193,4316,4249,4057,4246,2892,5070,2898,2945,4162,4163,2920,4447,4545,4237,3008,2871,2921,2872,4062,4137,2885,4236,5600,4234,2912,4318,2911,4293,4603,4263,4766,4316,3009,4244,4321,4555,4334,2894,4448,3056,
67,3032,4459,2954,3008,4226,2996,4757,4598,4436,4149,3031,4241,3009,3008,4224,4219,4553,2970,3030,2976,2972,2950,4172,4393,4216,3033,2952,2948,4662,4968,4470,2952,4581,4418,3031,2954,4053,5237,3017,2962,3034,4641,4246,4442,4641,4227,4698,3048,4213,3021,3000,4228,4228,2968,4617,4250,5584,2988,2961,2969,2961,4056,4084,3013,5565,4234,5623,3097,4577,3051,4404,4232,4976,4241,4440,2987,4714,4210,4495,4465,2987,4623,2974,
68,4888,2938,3546,4307,2990,3744,2987,2932,2929,2931,4888,2929,4339,4309,2936,2921,2964,4600,4886,3520,4329,3741,2973,3035,2937,4304,4254,4252,2990,3122,2946,4173,2938,2925,4887,4255,2913,2960,3707,4272,4306,3015,2971,2939,2954,2952,2976,3771,2911,3738,4522,2993,2994,4603,2945,2907,3111,3618,4273,4606,4273,2924,2925,3586,3113,2912,3097,5387,3045,3783,2914,2898,3129,2925,2925,3614,2983,2956,2945,2947,4346,2945,3609,
