Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8
2566296,accessory,0,1,1,1,1,1,0,0
2566297,accessory,0,0,1,1,1,1,0,0
2566298,accessory,0,1,0,0,0,0,1,0
2566299,accessory,0,1,1,1,1,1,1,0
2566300,accessory,0,1,1,1,1,1,1,0
2566301,accessory,0,1,0,0,0,0,1,0
2566303,accessory,0,1,1,1,1,1,1,0
2566304,accessory,0,1,1,1,1,1,1,0
2566305,accessory,0,1,1,1,1,1,1,0
2566306,accessory,0,1,1,1,1,1,1,0
2566307,accessory,0,1,1,1,0,1,1,0
2566308,accessory,0,1,1,1,1,1,1,0
2566309,accessory,0,1,1,1,1,1,1,0
2566311,accessory,0,1,1,1,1,1,1,0
2566312,accessory,0,1,1,1,1,1,1,0
2566313,accessory,0,1,1,1,1,1,1,0
2566314,accessory,0,1,0,0,0,0,1,0
2566315,accessory,0,1,1,0,1,1,1,0
2566316,accessory,0,1,1,1,1,1,1,0
2566317,accessory,0,1,1,1,1,1,1,0
2566318,accessory,0,1,0,0,0,0,1,0
2566319,accessory,0,1,0,0,0,0,1,0
2566321,accessory,0,1,1,1,1,1,0,0
2566322,accessory,0,1,1,1,1,1,0,0
2566323,accessory,0,1,1,0,1,0,1,0
2566326,accessory,0,1,1,1,1,1,1,0
2566327,accessory,0,1,1,1,1,1,1,0
2566328,accessory,0,1,0,0,0,0,1,0
2566329,accessory,0,1,0,0,0,0,1,0
2566330,accessory,0,1,1,1,1,1,1,0
2566331,accessory,0,1,1,1,1,1,1,0
2566332,accessory,0,1,1,1,1,1,1,0
2566333,accessory,0,1,1,1,1,1,1,0
2566334,accessory,0,1,1,1,1,1,1,0
2566335,accessory,0,0,1,0,1,0,0,0
2566336,accessory,0,0,0,1,0,1,0,0
2566337,accessory,0,1,0,0,0,0,1,0
2566338,accessory,0,1,0,0,0,0,1,0
2566340,accessory,0,1,1,1,1,1,1,0
2566341,accessory,0,1,1,1,1,1,1,0
2566342,accessory,0,0,1,1,1,1,0,0
2566343,accessory,0,1,0,0,0,0,1,0
2566344,accessory,0,1,1,1,1,1,1,0
2566345,accessory,0,1,1,1,1,1,1,0
2566346,accessory,0,1,1,1,1,1,1,0
2566347,accessory,0,1,1,1,1,1,1,0
2566348,accessory,0,1,0,0,0,0,1,0
2566349,accessory,0,1,1,1,1,1,1,0
2566351,accessory,0,1,1,1,1,1,1,0
2566352,accessory,0,1,1,1,1,1,1,0
2566353,accessory,0,1,1,1,1,1,1,0
2566354,accessory,0,1,1,1,1,1,1,0
2566355,accessory,0,1,1,1,1,1,1,0
2566359,accessory,0,1,1,1,1,1,1,0
2566360,accessory,0,1,1,1,1,1,1,0
2566361,accessory,0,1,1,1,1,1,1,0
2566362,accessory,0,1,1,1,1,1,1,0
2566363,accessory,0,1,1,1,1,1,1,0
2566364,accessory,0,1,1,1,1,1,1,0
2566366,accessory,0,1,1,1,1,1,1,0
2566367,accessory,0,1,1,1,1,1,1,0
2566368,accessory,0,1,1,1,1,1,1,0
2566369,accessory,0,1,1,1,1,1,1,0
2566370,accessory,0,1,1,1,1,1,1,0
2566371,accessory,0,1,1,1,1,1,1,0
2566373,accessory,0,1,1,1,1,1,1,0
2566374,accessory,0,1,0,0,0,0,1,0
2566375,accessory,0,1,1,1,1,1,1,0
2566376,accessory,0,1,1,1,1,1,1,0
2566377,accessory,0,0,1,1,1,1,0,0
2566378,accessory,0,1,0,0,0,0,1,0
2566380,accessory,0,1,1,1,1,1,1,0
2566381,accessory,0,1,1,1,1,1,1,0
2566382,accessory,0,1,1,1,1,1,1,0
2566383,accessory,0,1,1,1,1,1,1,0
2566384,accessory,0,1,1,1,1,1,1,0
2566386,accessory,0,1,1,1,1,1,1,0
2566389,accessory,0,1,1,1,1,1,1,0
2566390,accessory,0,1,1,1,1,1,1,0
2566391,accessory,0,1,0,0,0,0,1,0
2566393,accessory,0,1,1,1,1,1,1,0
2566394,accessory,0,1,1,1,1,1,1,0
2566395,accessory,0,1,0,0,0,0,1,0
2566396,accessory,0,1,1,1,1,1,1,0
2566397,accessory,0,1,1,1,1,1,1,0
2566398,accessory,0,1,0,1,0,1,0,0
2566399,accessory,0,1,1,1,1,1,1,0
2566400,accessory,0,1,1,1,1,1,1,0
2566401,accessory,0,1,1,1,1,1,1,0
2566402,accessory,0,1,1,1,1,1,1,0
2566403,accessory,0,1,0,0,0,0,1,0
2566404,accessory,0,1,0,0,0,0,1,0
2566405,accessory,0,1,1,1,1,1,1,0
2566407,accessory,0,1,1,1,1,1,1,0
2566408,accessory,0,1,1,1,1,1,1,0
2566409,accessory,0,1,1,1,1,1,1,0
2566411,accessory,0,1,1,1,1,1,1,0
2566412,accessory,0,1,1,1,1,1,1,0
2566413,accessory,0,1,0,0,0,0,1,0
2566414,accessory,0,1,1,1,1,1,0,0
2566415,accessory,0,1,1,1,1,1,1,0
2566416,accessory,0,1,1,1,1,1,1,0
2566417,accessory,0,0,1,1,1,1,0,0
2566418,accessory,0,1,0,0,0,0,1,0
2566419,accessory,0,1,1,1,1,1,1,0
2566420,accessory,0,1,0,0,0,0,1,0
2566421,accessory,0,1,1,0,0,0,1,0
2566423,accessory,0,1,1,1,1,1,1,0
2566424,accessory,0,1,1,1,1,1,1,0
2566425,accessory,0,1,1,1,1,1,1,0
2566426,accessory,0,1,1,1,1,1,1,0
2566427,accessory,0,1,1,1,1,1,1,0
2566430,accessory,0,1,0,0,0,0,1,0
2566431,accessory,0,1,0,0,0,0,1,0
2566432,accessory,0,1,0,0,0,0,1,0
2566434,accessory,0,1,0,0,1,0,1,0
2566435,accessory,0,1,1,1,1,1,1,0
2566436,accessory,0,1,1,1,1,1,1,0
2566437,accessory,0,1,1,1,1,1,1,0
2566438,accessory,0,1,1,1,1,1,1,0
2566440,accessory,0,1,0,0,0,0,1,0
2566441,accessory,0,1,1,1,1,1,1,0
2566442,accessory,0,1,1,1,1,1,1,0
2566443,accessory,0,1,1,1,1,1,1,0
2566444,accessory,0,1,1,1,1,1,1,0
2566445,accessory,0,1,1,1,1,1,1,0
2566446,accessory,0,1,1,1,1,1,1,0
2566447,accessory,0,1,1,1,1,1,1,0
2566450,accessory,0,1,1,1,1,1,1,0
2566451,accessory,0,1,1,1,1,1,1,0
2566452,accessory,0,1,1,1,1,1,1,0
2566453,accessory,0,1,1,1,1,1,1,0
2566454,accessory,0,1,0,0,0,0,1,0
2566455,accessory,0,1,1,1,1,1,1,0
2566456,accessory,0,1,0,0,0,0,1,0
2566457,accessory,0,1,1,1,1,1,1,0
2566458,accessory,0,1,1,1,1,1,1,0
2566459,accessory,0,1,1,0,1,0,1,0
2566460,accessory,0,1,1,1,1,1,1,0
2566461,accessory,0,1,0,0,0,0,1,0
2566464,accessory,0,1,1,1,1,1,1,0
2566465,accessory,0,1,0,0,0,0,1,0
2566466,accessory,0,1,1,1,1,1,1,0
2566468,accessory,0,1,1,1,1,1,1,0
2566469,accessory,0,1,1,1,1,1,1,0
2566470,accessory,0,1,1,1,1,1,1,0
2566471,accessory,0,1,1,1,1,1,1,0
2566472,accessory,0,1,1,2,1,1,1,0
2566473,accessory,0,1,1,1,1,1,1,0
2566474,accessory,0,1,0,0,0,0,1,0
2566475,accessory,0,1,1,1,1,1,1,0
2566476,accessory,0,1,1,1,1,1,1,0
2566477,accessory,0,1,0,0,0,0,1,0
2566478,accessory,0,1,0,0,0,0,1,0
2566479,accessory,0,1,1,1,1,1,1,0
2566480,accessory,0,1,0,0,0,0,1,0
2566481,accessory,0,1,0,0,0,0,1,0
2566482,accessory,0,1,1,1,1,1,1,0
2566483,accessory,0,1,1,1,1,1,1,0
2566484,accessory,0,1,0,0,0,0,1,0
2566485,accessory,0,1,1,1,1,1,1,0
2566486,accessory,0,1,1,1,1,1,1,0
2566487,accessory,0,1,0,0,0,0,1,0
2566488,accessory,0,1,1,1,1,1,1,0
2566489,accessory,0,1,1,1,1,1,1,0
2566490,accessory,0,1,1,1,1,1,1,0
2566491,accessory,0,1,0,0,0,0,1,0
2566492,accessory,0,1,0,0,0,0,1,0
2566493,accessory,0,1,1,1,1,1,1,0
2566494,accessory,0,1,0,0,0,0,1,0
2566495,accessory,0,1,1,1,1,1,1,0
2566496,accessory,0,1,1,1,1,1,1,0
2566497,accessory,0,1,1,1,1,1,1,0
2566498,accessory,0,1,1,1,1,1,1,0
2566499,accessory,0,1,1,1,1,1,1,0
2566500,accessory,0,1,1,1,1,1,1,0
2566501,accessory,0,1,0,0,0,0,1,0
2566502,accessory,0,1,1,1,1,1,1,0
2566503,accessory,0,1,0,0,0,0,1,0
2566505,accessory,0,1,1,1,1,1,1,0
2566506,accessory,0,1,1,1,1,1,1,0
2566507,accessory,0,1,1,1,1,1,1,0
2566508,accessory,0,1,1,1,1,1,1,0
2566509,accessory,0,1,0,0,0,0,1,0
2566510,accessory,0,1,0,0,0,0,1,0
2566511,accessory,0,1,1,1,1,1,1,0
2566512,accessory,0,1,1,1,1,1,1,0
2566513,accessory,0,1,0,0,0,0,1,0
2566514,accessory,0,1,0,0,0,0,1,0
2566515,accessory,0,1,0,0,0,0,1,0
2566516,accessory,0,1,1,1,1,1,1,0
2566517,accessory,0,1,1,1,1,1,1,0
2566518,accessory,0,1,0,0,0,0,1,0
2566520,accessory,0,1,1,1,1,1,1,0
2566521,accessory,0,1,1,1,1,1,1,0
2566522,accessory,0,1,1,1,1,1,1,0
2566523,accessory,0,1,1,1,1,1,1,0
2566524,accessory,0,1,1,1,1,1,1,0
2566525,accessory,0,1,0,0,0,0,1,0
2566526,accessory,0,1,1,1,1,1,1,0
2566527,accessory,0,1,0,0,0,0,1,0
2566528,accessory,0,1,0,0,0,0,1,0
2566529,accessory,0,1,1,1,1,1,1,0
2566530,accessory,0,1,1,1,1,1,1,0
2566531,accessory,0,1,1,1,1,1,1,0
2566532,accessory,0,1,1,1,1,1,1,0
2566533,accessory,0,1,0,1,1,1,1,0
2566535,accessory,0,1,0,0,0,0,1,0
2566537,accessory,0,1,0,0,0,0,1,0
2566538,accessory,0,1,1,1,1,1,1,0
2566540,accessory,0,1,0,1,1,1,1,0
2566541,accessory,0,1,0,0,0,0,1,0
2566542,accessory,0,1,1,1,1,1,1,0
2566543,accessory,0,1,0,0,0,0,1,0
2566545,accessory,0,1,1,1,1,1,1,0
2566546,accessory,0,1,1,1,1,1,1,0
2566547,accessory,0,1,0,0,0,0,1,0
2566548,accessory,0,1,0,0,0,0,1,0
2566549,accessory,0,1,1,1,1,1,1,0
2566550,accessory,0,1,1,1,1,1,1,0
2566551,accessory,0,0,1,1,1,1,0,0
2566552,accessory,0,1,0,0,0,0,1,0
2566553,accessory,0,1,0,0,0,0,1,0
2566556,accessory,0,1,1,1,1,1,1,0
2566557,accessory,0,1,0,0,0,0,1,0
2566558,accessory,0,1,1,1,1,1,1,0
2566559,accessory,0,1,1,1,1,1,1,0
2566561,accessory,0,1,1,1,1,1,0,0
2566562,accessory,0,1,1,1,1,1,1,0
2566563,accessory,0,1,1,1,1,1,1,0
2566564,accessory,0,1,1,1,1,1,1,0
2566565,accessory,0,1,1,1,1,1,1,0
2566566,accessory,0,1,1,1,1,1,1,0
2566567,accessory,0,1,1,1,1,1,1,0
2566568,accessory,0,1,1,1,1,1,1,0
2566569,accessory,0,1,1,1,1,1,1,0
2566570,accessory,0,1,1,1,1,1,1,0
2566571,accessory,0,1,0,0,0,0,1,0
2566572,accessory,0,1,0,0,0,0,1,0
2566573,accessory,0,1,1,1,1,1,1,0
2566574,accessory,0,1,1,1,1,1,1,0
2566575,accessory,0,1,0,0,0,0,1,0
2566576,accessory,0,1,1,1,1,1,1,0
2566577,accessory,0,1,1,1,1,1,1,0
2566578,accessory,0,1,1,1,1,1,1,0
2566579,accessory,0,1,0,0,0,0,1,0
2566581,accessory,0,1,0,0,0,0,1,0
2566582,accessory,0,1,1,1,1,1,1,0
2566583,accessory,0,1,1,1,1,1,1,0
2566584,accessory,0,1,0,0,0,0,1,0
2566585,accessory,0,1,1,1,1,1,1,0
2566586,accessory,0,1,1,1,1,1,1,0
2566587,accessory,0,1,1,1,1,1,1,0
2566588,accessory,0,1,1,1,1,1,1,0
2566589,accessory,0,1,1,1,1,1,1,0
2566591,accessory,0,1,1,1,1,1,1,0
2566592,accessory,0,1,1,1,1,1,1,0
2566593,accessory,0,1,1,1,1,1,1,0
2566594,accessory,0,1,0,0,0,0,1,0
2566595,accessory,0,1,1,1,1,1,1,0
2566596,accessory,0,1,1,1,1,1,1,0
2566597,accessory,0,1,0,0,0,0,1,0
2566598,accessory,0,1,1,1,1,1,1,0
2566599,accessory,0,1,0,0,0,0,1,0
2566600,accessory,0,1,0,0,0,0,1,0
2566601,accessory,0,1,0,0,0,0,1,0
2566602,accessory,0,1,1,1,1,1,1,0
2566603,accessory,0,1,1,1,1,1,1,0
2566604,accessory,0,1,1,1,1,1,1,0
2566605,accessory,0,1,1,1,1,1,1,0
2566606,accessory,0,1,1,1,1,1,1,0
2566607,accessory,0,1,0,0,0,0,1,0
2566608,accessory,0,1,1,1,1,1,1,0
2566609,accessory,0,1,1,1,1,1,1,0
2566610,accessory,0,1,1,1,1,1,1,0
2566611,accessory,0,1,1,1,1,1,1,0
2566612,accessory,0,1,1,1,1,1,1,0
2566613,accessory,0,1,0,0,0,0,1,0
2566614,accessory,0,1,1,1,1,1,1,0
2566615,accessory,0,1,0,0,0,0,1,0
2566616,accessory,0,1,0,0,0,0,1,0
2566617,accessory,0,1,0,0,0,0,1,0
2566618,accessory,0,1,0,0,0,0,1,0
2566619,accessory,0,1,0,0,0,0,1,0
2566620,accessory,0,1,0,0,0,0,1,0
2566621,accessory,0,1,0,0,0,0,1,0
2566623,accessory,0,0,1,1,1,1,0,0
2566624,accessory,0,1,0,0,0,0,1,0
2566625,accessory,0,1,1,1,1,1,1,0
2566626,accessory,0,1,1,1,1,1,1,0
2566627,accessory,0,1,0,0,0,0,1,0
2566628,accessory,0,1,0,0,0,0,1,0
2566629,accessory,0,0,1,1,1,1,0,0
2566630,accessory,0,1,0,0,0,0,1,0
2566631,accessory,0,1,0,0,0,0,1,0
2566632,accessory,0,1,0,0,0,0,1,0
2566633,accessory,0,1,0,0,0,0,1,0
2566634,accessory,0,1,0,0,0,0,1,0
2566636,accessory,0,1,0,0,0,0,1,0
2566637,accessory,0,1,1,1,1,1,1,0
2566638,accessory,0,1,1,1,1,1,1,0
2566643,accessory,0,1,0,1,0,1,1,0
2566644,accessory,0,1,1,1,1,1,1,0
2566646,accessory,0,1,0,0,0,0,1,0
2566647,accessory,0,1,0,1,1,1,1,0
2566649,accessory,0,1,1,1,1,1,1,0
2566650,accessory,0,1,1,1,1,1,1,0
2566651,accessory,0,1,1,1,1,1,1,0
2566652,accessory,0,1,0,1,0,1,1,0
2566653,accessory,0,0,0,1,1,1,0,0
2566654,accessory,0,1,0,0,0,0,1,0
2566658,accessory,0,1,1,1,0,1,0,0
2566659,accessory,0,1,1,1,0,1,0,0
2566660,accessory,0,1,1,1,0,1,0,0
2566661,accessory,0,1,1,1,0,1,0,0
2566662,accessory,0,1,1,1,0,1,0,0
2566664,accessory,0,1,0,0,0,0,1,0
2566666,accessory,0,1,1,0,0,0,0,0
2566667,accessory,0,1,1,0,0,0,1,0
2566668,accessory,0,1,1,0,0,0,1,0
2566670,accessory,0,1,1,0,0,0,1,0
2566671,accessory,0,1,1,0,0,0,1,0
2566672,accessory,0,1,0,0,0,0,1,0
2566673,accessory,0,1,0,0,0,0,1,0
2566674,accessory,0,1,1,0,0,0,1,0
2566675,accessory,0,1,1,0,0,0,1,0
2566676,accessory,0,1,1,0,0,0,1,0
2566677,accessory,0,1,1,1,0,1,1,0
2566678,accessory,0,1,0,1,0,1,1,0
2566679,accessory,0,1,0,1,0,1,1,0
2566680,accessory,0,1,0,1,0,1,0,0
2566681,accessory,0,1,0,1,0,1,0,0
2566682,accessory,0,1,1,1,0,1,1,0
2566683,accessory,0,1,0,1,0,1,1,0
2566684,accessory,0,1,1,1,0,1,1,0
2566685,accessory,0,1,1,1,0,1,1,0
2566686,accessory,0,1,1,1,0,1,1,0
2566688,accessory,0,1,1,1,0,1,1,0
2566689,accessory,0,1,0,1,0,1,0,0
2566690,accessory,0,1,1,1,0,1,1,0
2566691,accessory,0,1,1,1,0,1,1,0
2566693,accessory,0,1,1,1,1,1,1,0
2566694,accessory,0,1,1,0,1,0,1,0
2566695,accessory,0,1,1,1,1,1,1,0
2566696,accessory,0,1,1,1,1,1,1,0
2566697,accessory,0,1,1,1,1,1,1,0
2566698,accessory,0,1,1,1,1,1,1,0
2566699,accessory,0,1,1,1,1,1,1,0
2566700,accessory,0,1,1,1,1,1,1,0
2566701,accessory,0,1,1,1,1,1,1,0
2566702,accessory,0,1,1,1,1,1,1,0
2566705,accessory,0,1,1,0,0,0,1,0
2566706,accessory,0,0,0,1,1,1,0,0
2566707,accessory,0,1,0,0,1,0,1,0
2566708,accessory,0,1,1,1,1,1,1,0
2566709,accessory,0,1,0,0,0,0,1,0
2566710,accessory,0,1,1,1,1,1,1,0
2566711,accessory,0,1,1,1,1,1,1,0
2566712,accessory,0,1,1,1,1,1,1,0
2566714,accessory,0,1,1,1,1,1,1,0
2566716,accessory,0,1,0,0,0,0,1,0
2566717,accessory,0,1,0,1,1,1,1,0
2566718,accessory,0,1,0,0,0,0,1,0
2566719,accessory,0,1,1,1,1,1,1,0
2566720,accessory,0,1,1,1,1,1,1,0
2566721,accessory,0,1,1,1,1,1,1,0
2566722,accessory,0,1,1,1,1,1,1,0
2566723,accessory,0,1,1,1,1,1,1,0
2566724,accessory,0,1,1,1,1,1,1,0
2566725,accessory,0,1,1,1,1,1,0,0
2566726,accessory,0,1,0,1,1,1,1,0
2566728,accessory,0,1,1,1,1,1,1,0
2566729,accessory,0,1,1,1,1,1,1,0
2566730,accessory,0,1,1,1,1,1,1,0
2566731,accessory,0,1,0,0,0,0,1,0
2566732,accessory,0,1,1,2,1,1,1,0
2566733,accessory,0,0,1,1,1,1,0,0
2566734,accessory,0,1,0,0,0,0,1,0
2566735,accessory,0,1,1,1,1,1,1,0
2566736,accessory,0,1,1,1,1,1,1,0
2566737,accessory,0,1,1,1,1,1,1,0
2566738,accessory,0,1,0,0,0,0,1,0
2566739,accessory,0,1,1,1,1,1,1,0
2566740,accessory,0,1,1,1,1,1,1,0
2566741,accessory,0,1,1,1,1,1,1,0
2566742,accessory,0,1,1,1,1,1,1,0
2566743,accessory,0,1,1,1,1,1,1,0
2566744,accessory,0,1,1,1,1,1,1,0
2566745,accessory,0,1,0,0,0,0,1,0
2566746,accessory,0,1,0,0,0,0,1,0
2566747,accessory,0,1,0,0,0,0,1,0
2566748,accessory,0,1,0,0,0,0,1,0
2566749,accessory,0,1,1,1,1,1,1,0
2566750,accessory,0,1,1,1,1,1,1,0
2566751,accessory,0,1,0,0,0,0,1,0
2566752,accessory,0,1,0,0,0,0,1,0
2566754,accessory,0,1,0,0,0,0,1,0
2566755,accessory,0,1,1,1,1,1,1,0
2566756,accessory,0,1,1,1,1,1,1,0
2566757,accessory,0,1,1,1,1,1,1,0
2566759,accessory,0,1,1,1,1,1,1,0
2566760,accessory,0,1,1,1,1,1,1,0
2566761,accessory,0,1,1,1,1,1,1,0
2566762,accessory,0,1,1,1,1,1,1,0
2566763,accessory,0,1,1,1,1,1,1,0
2566764,accessory,0,1,1,1,1,1,1,0
2566765,accessory,0,1,1,1,1,1,1,0
2566766,accessory,0,1,1,1,1,1,1,0
2566768,accessory,0,1,1,1,1,1,1,0
2566769,accessory,0,1,1,1,1,1,1,0
2566770,accessory,0,1,0,0,0,0,1,0
2566771,accessory,0,1,1,1,1,1,1,0
2566772,accessory,0,1,0,0,0,0,1,0
2566773,accessory,0,1,1,1,1,1,1,0
2566775,accessory,0,1,1,1,1,1,1,0
2566776,accessory,0,1,1,1,1,1,1,0
2566777,accessory,0,1,0,0,0,0,1,0
2566778,accessory,0,1,0,0,0,0,1,0
2566780,accessory,0,1,0,0,0,0,1,0
2566781,accessory,0,1,0,0,0,0,1,0
2566782,accessory,0,1,1,1,1,1,1,0
2566783,accessory,0,1,0,0,1,0,1,0
2566784,accessory,0,1,1,1,1,1,1,0
2566785,accessory,0,1,0,0,0,0,1,0
2566789,accessory,0,1,1,1,1,1,1,0
2566790,accessory,0,1,1,1,1,1,1,0
2566794,accessory,0,2,2,2,2,2,2,0
2566795,accessory,0,1,0,0,0,0,1,0
2566796,accessory,0,1,1,1,1,1,1,0
2566797,accessory,0,1,1,1,1,1,1,0
2566799,accessory,0,1,1,1,1,1,0,0
2566800,accessory,0,1,1,1,1,1,0,0
2566801,accessory,0,1,1,1,1,1,0,0
2566802,accessory,0,1,1,1,1,1,1,0
2566804,accessory,0,1,0,0,0,0,1,0
2566805,accessory,0,1,0,0,0,0,1,0
2566806,accessory,0,1,1,1,1,1,1,0
2566808,accessory,0,1,1,0,0,0,0,0
2566809,accessory,0,1,1,1,1,1,1,0
2566810,accessory,0,1,0,0,0,0,1,0
2566811,accessory,0,1,1,1,1,1,1,0
2566812,accessory,0,1,0,0,0,0,1,0
2566813,accessory,0,1,1,1,1,1,1,1
2566814,accessory,0,1,0,0,0,0,1,0
2566815,accessory,0,1,1,1,1,1,1,0
2566816,accessory,0,1,1,1,1,1,1,0
2566817,accessory,0,1,1,1,1,1,1,0
2566818,accessory,0,1,0,0,0,0,1,0
2566819,accessory,0,1,1,1,1,1,1,0
2566820,accessory,0,1,1,1,1,1,1,0
2566821,accessory,0,1,1,1,1,1,1,0
2566822,accessory,0,1,0,0,0,0,1,0
2566824,accessory,0,1,1,1,1,1,1,0
2566825,accessory,0,1,1,1,1,1,0,0
2566826,accessory,0,1,1,0,1,0,0,0
2566827,accessory,0,1,1,1,1,1,1,0
2566830,accessory,0,1,0,0,0,0,1,0
2566831,accessory,0,1,1,1,1,1,1,0
2566832,accessory,0,1,1,1,1,1,1,0
2566833,accessory,0,1,1,1,1,1,1,0
2566834,accessory,0,1,1,1,1,1,0,0
2566835,accessory,0,1,1,1,1,1,0,0
2566837,accessory,0,1,0,0,1,0,1,0
2566838,accessory,0,1,1,1,1,1,1,0
2566839,accessory,0,1,0,0,0,0,1,0
2566840,accessory,0,1,1,1,1,1,1,0
2566841,accessory,0,1,1,1,1,1,1,0
2566844,accessory,0,0,1,1,1,1,0,0
2566845,accessory,0,1,0,0,0,0,1,0
2566847,accessory,0,0,1,1,1,1,0,0
2566848,accessory,0,1,0,0,0,0,1,0
2566849,accessory,0,1,1,1,1,1,1,0
2566850,accessory,0,1,1,1,1,1,1,0
2566851,accessory,0,1,1,1,1,1,1,0
2566852,accessory,0,1,1,1,1,1,1,0
2566853,accessory,0,1,0,0,0,0,1,0
2566856,accessory,0,1,1,1,1,1,1,0
2566857,accessory,0,1,1,1,1,1,1,0
2566858,accessory,0,1,1,1,1,1,1,0
2566859,accessory,0,1,1,1,1,1,1,0
2566860,accessory,0,1,1,1,1,1,1,0
2566861,accessory,0,1,1,1,1,1,1,0
2566862,accessory,0,1,1,1,1,1,1,0
2566863,accessory,0,1,1,1,1,1,1,0
2566864,accessory,0,1,1,1,1,1,1,0
2566865,accessory,0,1,1,1,1,1,1,0
2566866,accessory,0,1,0,0,0,0,1,0
2566867,accessory,0,0,1,1,0,1,0,0
2566868,accessory,0,1,0,0,1,0,1,0
2566870,accessory,0,1,0,0,0,0,1,0
2566871,accessory,0,1,1,1,1,1,1,0
2566872,accessory,0,1,1,1,1,1,1,0
2566873,accessory,0,1,1,1,1,1,1,0
2566874,accessory,0,1,1,1,1,1,1,0
2566875,accessory,0,0,1,1,1,1,0,0
2566876,accessory,0,1,0,0,0,0,1,0
2566877,accessory,0,0,1,1,1,1,0,0
2566878,accessory,0,1,0,0,0,0,1,0
2566879,accessory,0,1,0,0,0,0,1,0
2566880,accessory,0,1,0,0,0,0,1,0
2566881,accessory,0,1,0,0,0,0,1,0
2566882,accessory,0,1,1,1,1,1,1,0
2566883,accessory,0,1,1,1,1,1,1,0
2566884,accessory,0,1,0,0,0,0,1,0
2566885,accessory,0,1,0,1,0,0,1,0
2566886,accessory,0,1,0,0,0,0,1,0
2566887,accessory,0,1,0,0,0,0,1,0
2566888,accessory,0,1,0,0,0,0,1,0
2566889,accessory,0,1,0,0,0,0,1,0
2566890,accessory,0,1,0,0,0,0,1,0
2566891,accessory,0,1,0,0,0,0,1,0
2566893,accessory,0,1,0,0,0,0,1,0
2566894,accessory,0,1,1,1,1,1,1,0
2566895,accessory,0,1,1,1,1,1,1,0
2566896,accessory,0,1,1,1,1,1,1,0
2566897,accessory,0,1,0,0,0,0,1,0
2566898,accessory,0,1,1,1,1,1,1,0
2566900,accessory,0,1,1,1,1,1,1,0
2566901,accessory,0,1,1,1,1,1,1,0
2566902,accessory,0,1,1,1,1,1,1,0
2566903,accessory,0,1,1,1,1,1,1,0
2566905,accessory,0,1,1,1,1,1,1,0
2566906,accessory,0,1,1,1,1,1,1,0
2566907,accessory,0,1,1,1,1,1,1,0
2566908,accessory,0,1,0,0,0,0,1,0
2566909,accessory,0,1,1,1,1,1,1,0
2566910,accessory,0,1,0,0,0,0,1,0
2566911,accessory,0,1,1,1,1,1,1,0
2566912,accessory,0,1,1,1,1,1,1,0
2566913,accessory,0,1,1,1,1,1,1,0
2566915,accessory,0,1,1,1,0,1,1,0
2566916,accessory,0,1,1,1,1,1,1,0
2566917,accessory,0,1,1,1,1,1,1,0
2566918,accessory,0,1,1,1,1,1,0,0
2566919,accessory,0,1,1,1,1,1,1,0
2566920,accessory,0,1,1,1,1,1,1,0
2566921,accessory,0,1,1,1,1,1,1,0
2566922,accessory,0,1,1,1,1,1,1,0
2566923,accessory,0,1,1,1,1,1,1,0
2566924,accessory,0,1,1,1,1,1,1,0
2566925,accessory,0,1,1,1,1,1,1,0
2566926,accessory,0,1,1,1,1,1,1,0
2566928,accessory,0,1,1,1,1,1,1,0
2566929,accessory,0,1,0,0,0,0,1,0
2566930,accessory,0,1,1,1,1,1,1,0
2566932,accessory,0,1,0,0,0,0,1,0
2566934,accessory,0,0,1,1,1,1,0,0
2566935,accessory,0,1,0,0,0,0,1,0
2566936,accessory,0,1,1,1,1,1,1,0
2566937,accessory,0,1,0,0,0,0,1,0
2566938,accessory,0,1,0,0,0,0,1,0
2566939,accessory,0,1,1,1,1,1,1,0
2566940,accessory,0,1,1,1,1,1,1,0
2566941,accessory,0,1,0,0,0,0,1,0
2566942,accessory,0,0,1,1,1,1,0,0
2566943,accessory,0,1,0,0,0,0,1,0
2566944,accessory,0,1,1,1,1,1,1,0
2566945,accessory,0,1,0,0,0,0,1,0
2566946,accessory,0,1,1,1,1,1,1,0
2566947,accessory,0,1,0,0,1,0,0,0
2566948,accessory,0,1,1,1,1,1,1,0
2566952,accessory,0,1,0,0,0,0,1,0
2566954,accessory,0,1,1,1,1,1,1,0
2566957,accessory,0,1,1,1,1,1,1,0
2566958,accessory,0,1,0,0,0,0,1,0
2566959,accessory,0,1,1,1,1,1,1,0
2566960,accessory,0,1,0,0,0,0,1,0
2566961,accessory,0,1,1,1,1,1,1,0
2566962,accessory,0,1,0,0,0,0,1,0
2566963,accessory,0,1,0,1,1,1,1,0
2566966,accessory,0,1,1,1,1,1,1,0
2566969,accessory,0,1,0,0,0,0,1,0
2566971,accessory,0,1,1,0,0,0,1,0
2566972,accessory,0,1,0,0,0,0,1,0
2566973,accessory,0,0,1,1,1,1,0,0
2566974,accessory,0,1,0,0,0,0,1,0
2566975,accessory,0,1,1,1,1,1,1,0
2566976,accessory,0,1,1,1,1,1,1,0
2566977,accessory,0,1,1,1,1,1,1,0
2566979,accessory,0,1,1,1,1,1,1,0
